"school_year"	"school_code"	"school_name"	"school_type"	"school_city"	"school_state"	"school_zip"	"school_county"	"school_district"	"district_code"	"grade_levels"	"reported"	"enrolled"	"total_exemptions"	"medical_exempt"	"personal_exempt"	"religious_exempt"	"exempt_DTTd"	"exempt_pertussis"	"exempt_polio"	"exempt_MMR"	"exempt_hepB"	"exempt_varicella"	"percent_exempt_DTTd"	"percent_exempt_pertussis"	"percent_exempt_polio"	"percent_exempt_MMR"	"percent_exempt_hepB"	"percent_exempt_varicella"	"percent_exempt"
"1885"	"2011"	"3335"	"Parkside Elementary"	"Public School"	"Des Moines"	"WA"	"98198"	"KING"	"Highline School District"	17401	"K-6"	"Yes"	507	7	1	6	0	4	4	4	5	4	4	0.79	0.79	0.79	0.99	0.79	0.79	1.38
"1886"	"2011"	"3202"	"Parkview Elementary School"	"Public School"	"Bellingham"	"WA"	"98225"	"WHATCOM"	"Bellingham School District"	37501	"K-5"	"Yes"	258	37	5	32	0	18	18	17	19	32	25	6.98	6.98	6.59	7.36	12.4	9.69	14.34
"1887"	"2011"	"2823"	"Parkway Elementary"	"Public School"	"Clarkston"	"WA"	"99403"	"ASOTIN"	"Clarkston School District"	2250	"K-6"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1888"	"2011"	"2695"	"Parkway School"	"Public School"	"EPHRATA"	"WA"	"98823"	"GRANT"	"Ephrata School District"	13165	"5-6"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1889"	"2011"	"3489"	"Parkwood Elementary"	"Public School"	"Shoreline"	"WA"	"98133"	"KING"	"Shoreline School District"	17412	"K-6"	"Yes"	426	30	2	28	0	5	4	10	11	15	8	1.17	0.94	2.35	2.58	3.52	1.88	7.04
"1890"	"2011"	"3194"	"Pasadena Park Elementary"	"Public School"	"SPOKANE"	"WA"	"99212"	"SPOKANE"	"West Valley School District (Spokane)"	32363	"K-5"	"Yes"	413	28	4	23	1	12	12	12	14	13	20	2.91	2.91	2.91	3.39	3.15	4.84	6.78
"1891"	"2011"	"4278"	"Paschal Sherman"	"Tribal School"	"OMAK"	"WA"	"98841"	"OKANOGAN"	"Omak School District"	24019	"K-9"	"Yes"	156	1	0	1	0	1	1	1	1	1	1	0.64	0.64	0.64	0.64	0.64	0.64	0.64
"1892"	"2011"	"1970"	"Pasco Early Childhood"	"Public School"	"Pasco"	"WA"	"99301"	"FRANKLIN"	"Pasco School District"	11001	"K-PK"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1893"	"2011"	"2917"	"Pasco Senior High School"	"Public School"	"PASCO"	"WA"	"99301"	"FRANKLIN"	"Pasco School District"	11001	"9-12"	"Yes"	1870	20	0	20	0	14	14	11	13	11	0	0.75	0.75	0.59	0.7	0.59	0	1.07
"1894"	"2011"	"1811"	"Pass Program"	"Public School"	"Everett"	"WA"	"98201"	"SNOHOMISH"	"Everett School District"	31002	"6-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1895"	"2011"	"2396"	"Pateros Elementary"	"Public School"	"PATEROS"	"WA"	"98846"	"OKANOGAN"	"Pateros School District"	24122	"K-6"	"Yes"	154	25	0	16	9	10	12	11	15	12	8	6.49	7.79	7.14	9.74	7.79	5.19	16.23
"1896"	"2011"	"2397"	"Pateros High School"	"Public School"	"PATEROS"	"WA"	"98846"	"OKANOGAN"	"Pateros School District"	24122	"7-12"	"Yes"	135	28	0	13	15	20	26	16	16	17	0	14.81	19.26	11.85	11.85	12.59	0	20.74
"1897"	"2011"	"2133"	"Paterson Elementary School"	"Public School"	"Paterson"	"WA"	"99345"	"BENTON"	"Paterson School District"	3050	"K-8"	"Yes"	108	2	0	2	0	2	2	2	2	2	2	1.85	1.85	1.85	1.85	1.85	1.85	1.85
"1898"	"2011"	"1620"	"Pathfinder K-8 School"	"Public School"	"SEATTLE"	"WA"	"98116"	"KING"	"Seattle Public Schools"	17001	"K-8"	"Yes"	488	107	7	99	1	59	60	68	17	85	20	12.09	12.3	13.93	3.48	17.42	4.1	21.93
"1899"	"2011"	"2688"	"Paul Rumburg Elementary"	"Public School"	"ENTIAT"	"WA"	"98822"	"CHELAN"	"Entiat School District"	4127	"K-6"	"Yes"	177	4	0	4	0	1	1	1	2	2	3	0.56	0.56	0.56	1.13	1.13	1.69	2.26
"1900"	"2011"	"2858"	"Pe Ell School"	"Public School"	"Pe Ell"	"WA"	"98572"	"LEWIS"	"Pe Ell School District"	21301	"K-12"	"Yes"	289	15	5	10	0	4	4	4	6	8	2	1.38	1.38	1.38	2.08	2.77	0.69	5.19
"1901"	"2011"	"8613"	"Peace Lutheran School"	"Private School"	"Bremerton"	"WA"	"98310"	"KITSAP"	"Central Kitsap School District"	18401	"K-8"	"Yes"	161	12	0	10	2	6	6	6	8	8	9	3.73	3.73	3.73	4.97	4.97	5.59	7.45
"1902"	"2011"	"8138"	"Peaceful Glen Christian School"	"Private School"	"Snohomish"	"WA"	"98290"	"SNOHOMISH"	"Snohomish School District"	31201	"K-8"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1903"	"2011"	"8127"	"Peaceful Valley Christian School"	"Private School"	"Tonasket"	"WA"	"98855"	"OKANOGAN"	"Tonasket School District"	24404	"1-8"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1904"	"2011"	"4283"	"Pearl Street Center"	"Public School"	"Tacoma"	"WA"	"98465"	"PIERCE"	"Tacoma School District"	27010	"6-12"	"Yes"	12	1	0	1	0	1	1	1	1	1	1	8.33	8.33	8.33	8.33	8.33	8.33	8.33
"1905"	"2011"	"2832"	"Peninsula Elementary"	"Public School"	"MOSES LAKE"	"WA"	"98837"	"GRANT"	"Moses Lake School District"	13161	"K-5"	"Yes"	361	32	5	24	3	16	17	13	14	15	13	4.43	4.71	3.6	3.88	4.16	3.6	8.86
"1906"	"2011"	"2681"	"Peninsula High School"	"Public School"	"Gig Harbor"	"WA"	"98332"	"PIERCE"	"Peninsula School District"	27401	"9-12"	"Yes"	1416	97	4	91	2	80	80	35	41	37	0	5.65	5.65	2.47	2.9	2.61	0	6.85
"1907"	"2011"	"4530"	"Penny Creek Elementary"	"Public School"	"Everett"	"WA"	"98208"	"SNOHOMISH"	"Everett School District"	31002	"K-5"	"Yes"	731	40	1	39	0	31	31	30	23	27	30	4.24	4.24	4.1	3.15	3.69	4.1	5.47
"1908"	"2011"	"8251"	"Perkins School"	"Private School"	"Seattle"	"WA"	"98115"	"KING"	"Seattle Public Schools"	17001	"K-5"	"Yes"	60	1	0	1	0	1	0	0	1	1	1	1.67	0	0	1.67	1.67	1.67	1.67
"1909"	"2011"	"3401"	"Perry G Keithley Middle School"	"Public School"	"TACOMA"	"WA"	"98444"	"PIERCE"	"Franklin Pierce School District"	27402	"6-8"	"Yes"	743	24	2	22	0	18	18	14	16	11	17	2.42	2.42	1.88	2.15	1.48	2.29	3.23
"1910"	"2011"	"2760"	"Peshastin Dryden Elementary"	"Public School"	"Peshastin"	"WA"	"98847"	"CHELAN"	"Cascade School District"	4228	"K-2"	"Yes"	228	19	0	19	0	15	15	16	16	14	17	6.58	6.58	7.02	7.02	6.14	7.46	8.33
"1911"	"2011"	"3199"	"Peter G Schmidt Elementary"	"Public School"	"Tumwater"	"WA"	"98501"	"THURSTON"	"Tumwater School District"	34033	"K-6"	"Yes"	592	37	7	30	0	24	24	25	22	24	24	4.05	4.05	4.22	3.72	4.05	4.05	6.25
"1912"	"2011"	"2644"	"Peter S Ogden Elementary"	"Public School"	"VANCOUVER"	"WA"	"98662"	"CLARK"	"Vancouver School District"	6037	"K-5"	"Yes"	522	29	2	23	4	21	20	19	22	17	21	4.02	3.83	3.64	4.21	3.26	4.02	5.56
"1913"	"2011"	"3168"	"Phantom Lake Elementary"	"Public School"	"Bellevue"	"WA"	"98008"	"KING"	"Bellevue School District"	17405	"K-5"	"Yes"	321	71	16	55	0	12	12	14	11	14	0	3.74	3.74	4.36	3.43	4.36	0	22.12
"1914"	"2011"	"1722"	"Phoenix Alternative School"	"Public School"	"Nine Mile Falls"	"WA"	"99026"	"SPOKANE"	"Nine Mile Falls School District"	32325	"7-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1915"	"2011"	"5106"	"Phoenix High School"	"Public School"	"Kennewick"	"WA"	"99338"	"BENTON"	"Kennewick School District"	3017	"9-12"	"Yes"	58	4	1	2	1	1	1	2	3	3	0	1.72	1.72	3.45	5.17	5.17	0	6.9
"1916"	"2011"	"1640"	"Phoenix Program"	"Public School"	"Puyallup"	"WA"	"98372"	"PIERCE"	"Puyallup School District"	27003	"K-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1917"	"2011"	"1724"	"PI Program"	"Public School"	"Chimacum"	"WA"	"98325"	"JEFFERSON"	"Chimacum School District"	16049	"K-12"	"Yes"	69	25	2	21	2	16	18	17	20	20	4	23.19	26.09	24.64	28.99	28.99	5.8	36.23
"1918"	"2011"	"4165"	"Picnic Point Elementary"	"Public School"	"Edmonds"	"WA"	"98026"	"SNOHOMISH"	"Mukilteo School District"	31006	"K-5"	"Yes"	607	21	4	16	1	11	12	6	6	7	7	1.81	1.98	0.99	0.99	1.15	1.15	3.46
"1919"	"2011"	"5215"	"Pierce County Skill Center Summer School"	"Public School"	"Spanaway"	"WA"	"98387"	"PIERCE"	"Bethel School District"	27403	"7-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1920"	"2011"	"5961"	"Pierce County Skills Center"	"Public School"	"Spanaway"	"WA"	"98387"	"PIERCE"	"Bethel School District"	27403	"7-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1921"	"2011"	"3879"	"Pine Lake Middle School"	"Public School"	"SAMMAMISH"	"WA"	"98075"	"KING"	"Issaquah School District"	17411	"6-8"	"Yes"	791	31	1	28	2	13	14	11	15	17	0	1.64	1.77	1.39	1.9	2.15	0	3.92
"1922"	"2011"	"3593"	"Pine Tree Elementary School"	"Public School"	"Kent"	"WA"	"98030"	"KING"	"Kent School District"	17415	"K-6"	"Yes"	495	14	4	10	0	7	8	8	6	9	5	1.41	1.62	1.62	1.21	1.82	1.01	2.83
"1923"	"2011"	"4527"	"Pinecrest Elementary"	"Public School"	"BREMERTON"	"WA"	"98311"	"KITSAP"	"Central Kitsap School District"	18401	"K-6"	"Yes"	452	13	2	11	0	5	5	6	5	5	4	1.11	1.11	1.33	1.11	1.11	0.88	2.88
"1924"	"2011"	"3874"	"Pinehurst K-8 School"	"Public School"	"SEATTLE"	"WA"	"98125"	"KING"	"Seattle Public Schools"	17001	"K-8"	"Yes"	144	35	0	35	0	28	28	29	4	29	0	19.44	19.44	20.14	2.78	20.14	0	24.31
"1925"	"2011"	"3651"	"Pinewood Elementary"	"Public School"	"Marysville"	"WA"	"98270"	"SNOHOMISH"	"Marysville School District"	31025	"K-5"	"Yes"	502	30	1	28	1	18	17	18	20	16	14	3.59	3.39	3.59	3.98	3.19	2.79	5.98
"1926"	"2011"	"2919"	"Pioneer Elementary"	"Public School"	"QUINCY"	"WA"	"98848"	"GRANT"	"Quincy School District"	13144	"2-3"	"Yes"	342	4	1	3	0	1	2	2	2	2	4	0.29	0.58	0.58	0.58	0.58	1.17	1.17
"1927"	"2011"	"4573"	"Pioneer Elementary"	"Public School"	"Arlington"	"WA"	"98223"	"SNOHOMISH"	"Arlington School District"	31016	"K-5"	"Yes"	536	59	4	55	0	35	37	34	36	33	37	6.53	6.9	6.34	6.72	6.16	6.9	11.01
"1928"	"2011"	"3697"	"Pioneer Elementary School"	"Public School"	"OLYMPIA"	"WA"	"98501"	"THURSTON"	"Olympia School District"	34111	"K-5"	"Yes"	410	42	1	39	2	20	21	24	23	32	21	4.88	5.12	5.85	5.61	7.8	5.12	10.24
"1929"	"2011"	"3227"	"Pioneer Elementary School"	"Public School"	"AUBURN"	"WA"	"98002"	"KING"	"Auburn School District"	17408	"K-5"	"Yes"	460	16	3	12	1	4	8	7	8	10	3	0.87	1.74	1.52	1.74	2.17	0.65	3.48
"1930"	"2011"	"4445"	"Pioneer Elementary School"	"Public School"	"Vancouver"	"WA"	"98682"	"CLARK"	"Evergreen School District (Clark)"	6114	"K-5"	"Yes"	594	51	3	41	7	43	42	43	44	40	39	7.24	7.07	7.24	7.41	6.73	6.57	8.59
"1931"	"2011"	"4497"	"Pioneer Elementary School"	"Public School"	"Sunnyside"	"WA"	"98944"	"YAKIMA"	"Sunnyside School District"	39201	"1-5"	"Yes"	756	5	0	5	0	2	2	2	2	1	4	0.26	0.26	0.26	0.26	0.13	0.53	0.66
"1932"	"2011"	"2865"	"Pioneer Intermediate/Middle School"	"Public School"	"SHELTON"	"WA"	"98584"	"MASON"	"Pioneer School District"	23402	"4-8"	"Yes"	385	19	2	17	0	14	18	14	14	11	0	3.64	4.68	3.64	3.64	2.86	0	4.94
"1933"	"2011"	"1447"	"Pioneer Meadows Montessori School "	"Private School"	"Ferndale"	"WA"	"98248"	"WHATCOM"	"Ferndale School District"	37502	"K-6"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1934"	"2011"	"2237"	"Pioneer Middle"	"Public School"	"DUPONT"	"WA"	"98327"	"PIERCE"	"Steilacoom Hist. School District"	27001	"6-8"	"Yes"	709	34	1	33	0	17	20	10	10	17	0	2.4	2.82	1.41	1.41	2.4	0	4.8
"1935"	"2011"	"3210"	"Pioneer Middle School"	"Public School"	"WENATCHEE"	"WA"	"98801"	"CHELAN"	"Wenatchee School District"	4246	"6-8"	"Yes"	625	15	1	13	1	7	9	4	6	9	0	1.12	1.44	0.64	0.96	1.44	0	2.4
"1936"	"2011"	"2780"	"Pioneer Middle School"	"Public School"	"WALLA WALLA"	"WA"	"99362"	"WALLA WALLA"	"Walla Walla Public Schools"	36140	"6-8"	"Yes"	662	28	4	19	5	21	22	18	19	21	0	3.17	3.32	2.72	2.87	3.17	0	4.23
"1937"	"2011"	"4463"	"Pioneer Primary School"	"Public School"	"SHELTON"	"WA"	"98584"	"MASON"	"Pioneer School District"	23402	"K-3"	"Yes"	332	13	4	9	0	7	7	8	8	6	11	2.11	2.11	2.41	2.41	1.81	3.31	3.92
"1938"	"2011"	"8724"	"Pioneer School"	"Private School"	"Veradale"	"WA"	"99037"	"SPOKANE"	"Central Valley School District"	32356	"K-5"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1939"	"2011"	"4381"	"Pioneer Valley Elementary"	"Public School"	"Spanaway"	"WA"	"98387"	"PIERCE"	"Bethel School District"	27403	"K-6"	"Yes"	610	27	8	18	1	15	18	16	16	18	17	2.46	2.95	2.62	2.62	2.95	2.79	4.43
"1940"	"2011"	"1943"	"Pioneer Valley Preschool"	"Public School"	"Spanaway"	"WA"	"98387"	"PIERCE"	"Bethel School District"	27403	"K-PK"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1941"	"2011"	"4271"	"Pleasant Glade Elementary"	"Public School"	"Lacey"	"WA"	"98516"	"THURSTON"	"North Thurston Public Schools"	34003	"K-6"	"Yes"	602	15	4	11	0	9	9	10	10	11	11	1.5	1.5	1.66	1.66	1.83	1.83	2.49
"1942"	"2011"	"3997"	"Pleasant Valley Middle"	"Public School"	"VANCOUVER"	"WA"	"98686"	"CLARK"	"Battle Ground School District"	6119	"5-8"	"Yes"	425	1	0	0	1	18	19	10	13	12	0	4.24	4.47	2.35	3.06	2.82	0	0.24
"1943"	"2011"	"3996"	"Pleasant Valley Primary"	"Public School"	"Battle Ground"	"WA"	"98604"	"CLARK"	"Battle Ground School District"	6119	"K-4"	"Yes"	446	6	3	0	3	31	33	33	33	28	32	6.95	7.4	7.4	7.4	6.28	7.17	1.35
"1944"	"2011"	"2169"	"Point Defiance"	"Public School"	"Tacoma"	"WA"	"98407"	"PIERCE"	"Tacoma School District"	27010	"K-5"	"Yes"	433	5	0	4	1	5	5	5	5	5	5	1.15	1.15	1.15	1.15	1.15	1.15	1.15
"1945"	"2011"	"4459"	"Point Roberts Primary"	"Public School"	"BLAINE"	"WA"	"98230"	"WHATCOM"	"Blaine School District"	37503	"K-2"	"Yes"	13	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	7.69	7.69
"1946"	"2011"	"3087"	"Pomeroy Elementary School"	"Public School"	"Pomeroy"	"WA"	"99347"	"GARFIELD"	"Pomeroy School District"	12110	"K-6"	"Yes"	315	3	0	3	0	3	3	3	3	0	0	0.95	0.95	0.95	0.95	0	0	0.95
"1947"	"2011"	"2241"	"Pomeroy Jr Sr High School"	"Public School"	"Pomeroy"	"WA"	"99347"	"GARFIELD"	"Pomeroy School District"	12110	"7-12"	"No"	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"1948"	"2011"	"4098"	"Ponderosa Elementary"	"Public School"	"Spokane"	"WA"	"99206"	"SPOKANE"	"Central Valley School District"	32356	"K-5"	"Yes"	319	31	3	25	3	21	21	20	23	18	22	6.58	6.58	6.27	7.21	5.64	6.9	9.72
"1949"	"2011"	"4146"	"Pope Elementary"	"Public School"	"Puyallup"	"WA"	"98374"	"PIERCE"	"Puyallup School District"	27003	"K-6"	"Yes"	604	28	3	24	1	18	18	18	16	18	15	2.98	2.98	2.98	2.65	2.98	2.48	4.64
"1950"	"2011"	"800Z"	"Pope John Paul II High School"	"Private School"	"Lacey"	"WA"	"98509"	"THURSTON"	"North Thurston Public Schools"	34003	"9-12"	"Yes"	40	2	0	2	0	1	2	1	1	1	2	2.5	5	2.5	2.5	2.5	5	5
"1951"	"2011"	"2908"	"Port Angeles High School"	"Public School"	"PORT ANGELES"	"WA"	"98362"	"CLALLAM"	"Port Angeles School District"	5121	"9-12"	"Yes"	1205	74	10	62	2	18	42	27	44	43	0	1.49	3.49	2.24	3.65	3.57	0	6.14
"1952"	"2011"	"1907"	"Port Gardner"	"Public School"	"Everett"	"WA"	"98201"	"SNOHOMISH"	"Everett School District"	31002	"K-12"	"Yes"	103	33	1	28	4	20	20	20	21	23	15	19.42	19.42	19.42	20.39	22.33	14.56	32.04
"1953"	"2011"	"4512"	"Port Susan Middle School"	"Public School"	"STANWOOD"	"WA"	"98292"	"SNOHOMISH"	"Stanwood-Camano School District"	31401	"6-8"	"Yes"	539	36	2	34	0	20	28	19	22	19	0	3.71	5.19	3.53	4.08	3.53	0	6.68
"1954"	"2011"	"2503"	"Port Townsend High School"	"Public School"	"Port Townsend"	"WA"	"98368"	"JEFFERSON"	"Port Townsend School District"	16050	"9-12"	"Yes"	514	74	0	69	5	36	59	52	60	67	1	7	11.48	10.12	11.67	13.04	0.19	14.4
"1955"	"2011"	"1977"	"Port Townsend Special Education"	"Public School"	"Port Townsend"	"WA"	"98368"	"JEFFERSON"	"Port Townsend School District"	16050	"K-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1956"	"2011"	"3124"	"Post Middle School"	"Public School"	"Arlington"	"WA"	"98223"	"SNOHOMISH"	"Arlington School District"	31016	"6-8"	"Yes"	594	61	1	58	2	39	40	34	33	36	0	6.57	6.73	5.72	5.56	6.06	0	10.27
"1957"	"2011"	"2026"	"Poulsbo Elementary School"	"Public School"	"POULSBO"	"WA"	"98370"	"KITSAP"	"North Kitsap School District"	18400	"K-5"	"Yes"	457	42	1	40	1	16	17	14	19	20	22	3.5	3.72	3.06	4.16	4.38	4.81	9.19
"1958"	"2011"	"2476"	"Poulsbo Middle School"	"Public School"	"POULSBO"	"WA"	"98370"	"KITSAP"	"North Kitsap School District"	18400	"6-8"	"Yes"	708	44	2	42	0	30	36	27	24	24	0	4.24	5.08	3.81	3.39	3.39	0	6.21
"1959"	"2011"	"8874"	"Poulsbo SDA School"	"Private School"	"Poulsbo"	"WA"	"98370"	"KITSAP"	"North Kitsap School District"	18400	"1-8"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1960"	"2011"	"4104"	"Prairie High School"	"Public School"	"Battle Ground"	"WA"	"98604"	"CLARK"	"Battle Ground School District"	6119	"9-12"	"Yes"	1403	8	1	0	7	47	69	36	55	49	0	3.35	4.92	2.57	3.92	3.49	0	0.57
"1961"	"2011"	"5094"	"Prairie View Elementary"	"Public School"	"Spokane"	"WA"	"99208"	"SPOKANE"	"Mead School District"	32354	"K-6"	"Yes"	664	34	6	25	3	15	14	14	18	13	17	2.26	2.11	2.11	2.71	1.96	2.56	5.12
"1962"	"2011"	"1448"	"Praise Christian Academy"	"Private School"	"Burien"	"WA"	"98166"	"KING"	"Highline School District"	17401	"K-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1963"	"2011"	"1765"	"Preschool"	"Public School"	"Stevenson"	"WA"	"98648"	"SKAMANIA"	"Stevenson-Carson School District"	30303	"K-PK"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1964"	"2011"	"5013"	"PreSchool and ECEAP"	"Public School"	"Steilacoom"	"WA"	"98388"	"PIERCE"	"Steilacoom Hist. School District"	27001	"K-PK"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1965"	"2011"	"4108"	"Preschool Infant Other"	"Public School"	"Battle Ground"	"WA"	"98604"	"CLARK"	"Battle Ground School District"	6119	"K-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1966"	"2011"	"3574"	"Prescott Elementary School"	"Public School"	"PRESCOTT"	"WA"	"99348"	"WALLA WALLA"	"Prescott School District"	36402	"K-6"	"Yes"	91	3	0	3	0	1	2	1	1	1	1	1.1	2.2	1.1	1.1	1.1	1.1	3.3
"1967"	"2011"	"3575"	"Prescott Jr Sr High"	"Public School"	"PRESCOTT"	"WA"	"99348"	"WALLA WALLA"	"Prescott School District"	36402	"7-12"	"Yes"	116	4	0	4	0	4	4	1	1	1	0	3.45	3.45	0.86	0.86	0.86	0	3.45
"1968"	"2011"	"5157"	"Prescott Special Ed Pre-school"	"Public School"	"PRESCOTT"	"WA"	"99348"	"WALLA WALLA"	"Prescott School District"	36402	"K-PK"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1969"	"2011"	"4154"	"Presidents Elementary"	"Public School"	"Arlington"	"WA"	"98223"	"SNOHOMISH"	"Arlington School District"	31016	"K-5"	"Yes"	551	60	1	55	4	25	29	26	33	24	30	4.54	5.26	4.72	5.99	4.36	5.44	10.89
"1970"	"2011"	"2174"	"Preston Hall Middle School"	"Public School"	"Waitsburg"	"WA"	"99361"	"WALLA WALLA"	"Waitsburg School District"	36401	"6-8"	"Yes"	84	4	1	3	0	2	3	1	2	1	0	2.38	3.57	1.19	2.38	1.19	0	4.76
"1971"	"2011"	"8635"	"Prism School"	"Private School"	"Spokane Valley"	"WA"	"99016"	"SPOKANE"	"Central Valley School District"	32356	"K-3"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1972"	"2011"	"5046"	"Private School Services"	"Public School"	"Seattle"	"WA"	"98124"	"KING"	"Seattle Public Schools"	17001	"K-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1973"	"2011"	"1436"	"Privett Academy"	"Private School"	"Mercer Island"	"WA"	"98040"	"KING"	"Mercer Island School District"	17400	"6-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1974"	"2011"	"5095"	"Productive Learning Academics Northwest"	"Public School"	"Yakima"	"WA"	"98903"	"YAKIMA"	"Kittitas School District"	19403	"K-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1975"	"2011"	"5185"	"Productive Learning Online"	"Public School"	"Castle Rock"	"WA"	"98611"	"COWLITZ"	"Castle Rock School District"	8401	"K-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1976"	"2011"	"2953"	"Progress Elementary School"	"Public School"	"Veradale"	"WA"	"99037"	"SPOKANE"	"Central Valley School District"	32356	"K-5"	"Yes"	364	29	1	27	1	15	15	15	14	8	21	4.12	4.12	4.12	3.85	2.2	5.77	7.97
"1977"	"2011"	"2159"	"Prospect Point Elementary"	"Public School"	"WALLA WALLA"	"WA"	"99362"	"WALLA WALLA"	"Walla Walla Public Schools"	36140	"K-5"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1978"	"2011"	"1728"	"Prosser Falls Education Center"	"Public School"	"Prosser"	"WA"	"99350"	"BENTON"	"Prosser School District"	3116	"9-12"	"Yes"	39	1	0	1	0	1	1	1	0	0	0	2.56	2.56	2.56	0	0	0	2.56
"1979"	"2011"	"3316"	"Prosser Heights Elementary"	"Public School"	"Prosser"	"WA"	"99350"	"BENTON"	"Prosser School District"	3116	"3-5"	"Yes"	494	7	0	7	0	5	5	5	6	5	6	1.01	1.01	1.01	1.21	1.01	1.21	1.42
"1980"	"2011"	"2508"	"Prosser High School"	"Public School"	"Prosser"	"WA"	"99350"	"BENTON"	"Prosser School District"	3116	"9-12"	"Yes"	844	18	0	17	1	16	15	14	17	11	0	1.9	1.78	1.66	2.01	1.3	0	2.13
"1981"	"2011"	"4140"	"Prove High School"	"Public School"	"EVERETT"	"WA"	"98205"	"SNOHOMISH"	"Lake Stevens School District"	31004	"9-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1982"	"2011"	"800Q"	"Providence Christian School"	"Private School"	"Mukilteo"	"WA"	"98275"	"SNOHOMISH"	"Mukilteo School District"	31006	"K-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1983"	"2011"	"8493"	"Providence Christian School Northwest"	"Private School"	"Ferndale"	"WA"	"98248"	"WHATCOM"	"Ferndale School District"	37502	"K-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1984"	"2011"	"1449"	"Providence Classical Christian School"	"Private School"	"Lynnwood"	"WA"	"98036"	"SNOHOMISH"	"Edmonds School District"	31015	"K-12"	"No"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1985"	"2011"	"4563"	"Prune Hill Elem"	"Public School"	"Camas"	"WA"	"98607"	"CLARK"	"Camas School District"	6117	"K-5"	"Yes"	599	62	2	59	1	24	26	26	37	20	41	4.01	4.34	4.34	6.18	3.34	6.84	10.35
